mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0010028680165608723,0.0008212170130851138,0.0,0.0,,auto,4,2,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,67
0.0018391609191894531,0.00023410422142025546,0.0,0.0,,auto,4,2,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 2000}",,,,,,67
0.000671545664469401,0.0004748928378250278,0.0,0.0,,auto,4,2,5000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 5000}",,,,,,67
0.0011680920918782551,0.0008496342890241546,0.0,0.0,,auto,4,2,10000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10000}",,,,,,67
0.001337607701619466,0.00047957636259886684,0.0,0.0,,auto,4,2,20000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 20000}",,,,,,67
0.0013425350189208984,0.0009493170579276857,0.0,0.0,,auto,4,2,40000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40000}",,,,,,67
0.00259550412495931,0.0008339622057417282,0.0,0.0,,auto,4,2,80000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 80000}",,,,,,67
0.0008412996927897135,0.0006290883229632742,0.0,0.0,,auto,4,5,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,67
0.0020193258921305337,0.00041741386892353664,0.0,0.0,,auto,4,5,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,67
0.0010023911794026692,6.356835287673066e-06,0.0,0.0,,auto,4,5,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 2000}",,,,,,67
0.0009694894154866537,0.0008224851322999395,0.0,0.0,,auto,4,5,5000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 5000}",,,,,,67
0.000636895497639974,0.0009007062505768127,0.0,0.0,,auto,4,5,10000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10000}",,,,,,67
0.000636895497639974,0.0009007062505768127,0.0,0.0,,auto,4,5,20000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 20000}",,,,,,67
0.0013416608174641926,0.0009486975419709874,0.0,0.0,,auto,4,5,40000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40000}",,,,,,67
0.0006709098815917969,0.0009488098536772464,0.0,0.0,,auto,4,5,80000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 80000}",,,,,,67
0.002241929372151693,0.00032380024667666115,0.0,0.0,,auto,4,10,500,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,67
0.0013400713602701824,0.0009475745259309182,0.0,0.0,,auto,4,10,1000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,67
0.0015710194905598958,0.001145701297063383,0.0,0.0,,auto,4,10,2000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 2000}",,,,,,67
0.0007054805755615234,0.000559855392131968,0.0,0.0,,auto,4,10,5000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 5000}",,,,,,67
0.002027273178100586,0.0005432241626504914,0.0,0.0,,auto,4,10,10000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10000}",,,,,,67
0.0017137527465820312,0.0002643253215890597,0.0,0.0,,auto,4,10,20000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 20000}",,,,,,67
0.002012332280476888,2.247831920581015e-07,0.0,0.0,,auto,4,10,40000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40000}",,,,,,67
0.0013421376546223958,0.0009490347167306911,0.0,0.0,,auto,4,10,80000,"{'max_depth': None, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 80000}",,,,,,67
1.8409592310587566,0.38738073917448285,0.3954671223958333,0.13309818642005503,,sqrt,1,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.7381334317451673,0.6924216439295912,0.6924969692679019,0.7076840149808868,0.021531011037420472,4
2.8295982678731284,0.5109202075734468,0.3641351858774821,0.10769186555889823,,sqrt,1,2,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",0.737686198946792,0.693312050211621,0.689798306755428,0.7069321853046137,0.021793632320725446,9
5.71641190846761,0.3079504332361741,0.624474048614502,0.07913017628103071,,sqrt,1,2,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 2000}",0.7371669446007194,0.6922485629595309,0.6894594304046295,0.7062916459882933,0.021861806320720854,10
14.074025630950928,0.5634258382492511,1.45359468460083,0.09424716205450981,,sqrt,1,2,5000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5000}",0.7358969326048346,0.6895995577054438,0.6907731858641357,0.7054232253914714,0.021553491198381413,18
26.515070994695026,1.4340874517402997,2.5787765185038247,0.3171842817164722,,sqrt,1,2,10000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10000}",0.7358729058779045,0.6902780397255794,0.6913389716981557,0.70582997243388,0.021247976870032898,13
52.91910990079244,2.6354589336424428,4.922454675038655,0.24404337618372793,,sqrt,1,2,20000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20000}",0.7359441402231057,0.6895601145903543,0.6916872333868597,0.7057304960667733,0.0213819141409701,14
96.3139516512553,4.202393137782493,9.162735144297281,0.31832366489771585,,sqrt,1,2,40000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40000}",0.7365329285063069,0.689933558494742,0.6912373552417188,0.7059012807475892,0.02166638494380902,11
158.0141797065735,27.417511526909294,11.011447509129843,8.061650938065037,,sqrt,1,2,80000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80000}",0.7357593719794682,,0.6913667332823494,,,67
1.9245256582895915,0.5005848209532975,0.337662935256958,0.07021684966268289,,sqrt,1,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",0.7322129183124377,0.6870326506294799,0.6864263572637325,0.70189064206855,0.021442515794084023,28
2.8269370396931968,0.5445658975339364,0.34227919578552246,0.08777784270375505,,sqrt,1,5,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",0.7328391134277591,0.6906318520225885,0.6824002987090185,0.701957088053122,0.02209395446599713,27
5.6313198407491045,0.23590605823032024,0.6225913365681967,0.08213888027337346,,sqrt,1,5,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000}",0.7323628774292639,0.6906765336269431,0.6839688038456408,0.7023360716339493,0.021408023564494,26
14.859304269154867,0.8060266622100325,1.3794233798980713,0.07379476526883107,,sqrt,1,5,5000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 5000}",0.732830680343419,0.6893679652623039,0.6859819933530535,0.7027268796529255,0.02133143710508471,25
25.869883855183918,2.515522820644834,2.5117406845092773,0.1678224382353078,,sqrt,1,5,10000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10000}",0.7330987057929321,0.6902590495195599,0.6859936537997534,0.7031171363707484,0.021271565980976414,23
51.45693174997965,3.508948181209997,4.949105342229207,0.053212915521048815,,sqrt,1,5,20000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20000}",0.73274691257539,0.6894765627117954,0.6864128041413471,0.7028787598095109,0.021156977830476674,24
